sim name,Om,h,w,s8,z,mu_vec,pdf,poisson,mean,var,3th,4th,5th,6th,7th,8th,9th,10th
C012,0.2465,0.620202,-1.1788,0.8333,4.4969,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],"[-3.71697499e-05  1.48305317e-05  6.68308133e-05 ...  3.97406636e-04
  4.02196110e-04  4.06985585e-04]","[5.65999602e-06 6.63370536e-06 7.60741470e-06 ... 9.11133136e-06
 9.16577814e-06 9.22022491e-06]",0.999481498650265,0.03340480233738587,0.0219035560457007,0.04684268740302436,0.13729372423601605,0.4864048271214339,1.889089263016164,7.742668970559776,32.865582446359525,142.98716389895407
C014,0.2889,0.616162,-1.0576,0.8818,0.9409,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00048295 0.00048161 0.00048027],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.23799736e-06
 7.22767780e-06 7.21735823e-06]",0.9999743773309231,0.0031043390963251673,0.001402651549833365,0.002360663979149911,0.006486142468579434,0.022192936161200688,0.08485432603005444,0.34641476839189106,1.4760248584953,6.4796592466742196
C053,0.3879,0.694949,-0.7848,0.7909,2.2854,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00043363 0.00043155 0.00042948],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.09073627e-06
 9.06860912e-06 9.04648197e-06]",0.9994772068238474,0.021774276249808065,0.016960070644973187,0.03794951513403295,0.11626733070667995,0.4183525227298558,1.634773696581478,6.713017653587303,28.490138684008922,123.7869305950818
C047,0.2586,0.7030299999999999,-0.7121,0.8071,3.2793,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00033095 0.00031585 0.00030075],"[1.24773673e-06 1.13504264e-06 1.02234855e-06 ... 7.93358470e-06
 7.76388004e-06 7.59417539e-06]",0.999578883883661,0.021546924890983057,0.0148591469216216,0.0322503989062907,0.09750930830123193,0.35035242023460667,1.372544201009783,5.661450904931198,24.161228778472417,105.63410141413137
C043,0.2525,0.767677,-1.203,0.7566,2.5635,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00013341 0.00013821 0.00014302 ... 0.00028308 0.00028223 0.00028137],"[7.68085826e-06 7.81413236e-06 7.94740647e-06 ... 6.97718892e-06
 6.96622309e-06 6.95525726e-06]",0.9998883991343362,0.014297610721645168,0.006905951867254589,0.012828348819439103,0.03613351349659331,0.12564436144771934,0.48178673345963335,1.952468849795079,8.197736742726255,35.28237873169811
C057,0.3677,0.658586,-0.8333,0.8677,5.1028,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00049468 0.00051036 0.00052605],"[-9.90189886e-07  2.05172241e-06  0.00000000e+00 ...  1.08534568e-05
  1.10233138e-05  1.11931708e-05]",0.9970775212674399,0.06853598686268694,0.07236775943780825,0.18573186005555584,0.5930871472326031,2.179786398848837,8.632139931299262,35.80727309277533,153.25037855283378,670.7935640557677
C047,0.2586,0.7030299999999999,-0.7121,0.8071,4.7556,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00041299 0.00042289 0.0004328 ],"[-1.56171236e-07  9.80672310e-07  1.77391387e-06 ...  9.34918719e-06
  9.46254119e-06  9.57589518e-06]",0.9991964286218605,0.035704396749657495,0.026982497454569425,0.06086989239083363,0.18369704133682468,0.6570983374674504,2.559985666278909,10.49783750408153,44.53660056780968,193.5782982896962
C041,0.2384,0.747475,-1.1909,0.8596,0.4422,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00052005 0.00052036 0.00052067],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.79702630e-06
 4.79838955e-06 4.79975279e-06]",0.9999996467100797,0.00032323042259111025,5.323281495303454e-05,3.3512435704465597e-05,4.0991962168377417e-05,6.916691250971656e-05,0.00013634082462543056,0.00029262488578765255,0.0006621026164931978,0.001552808892333039
C056,0.2263,0.668687,-0.803,0.8515,1.1178,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00042326 0.00041901 0.00041477],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.63665841e-06
 6.60387109e-06 6.57108377e-06]",0.9999803795629787,0.0027576700858122486,0.001264238449456763,0.0023117432238572155,0.0067782521607484165,0.0239618516047368,0.09248283867012398,0.37542483148889344,1.5754491863648612,6.770928209689437
C063,0.3475,0.7696970000000001,-1.1667,0.7343,1.9221,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00035055 0.00034892 0.00034729],"[1.03459496e-06 1.10582952e-06 1.17706408e-06 ... 7.69143575e-06
 7.67340426e-06 7.65537278e-06]",0.9998638438668022,0.013270512832172933,0.007376196290808111,0.014230039884098279,0.040751415283189076,0.14184695779784362,0.5433453689590646,2.2013884336962364,9.253266995194872,39.921090255808274
C021,0.2222,0.606061,-1.0152,0.8091,5.5867,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.0001423  0.00020068 0.00025907 ... 0.00027799 0.00027179 0.00026558],"[1.12682828e-05 1.29637588e-05 1.46592349e-05 ... 7.65595653e-06
 7.57401093e-06 7.49206534e-06]",0.9995569848691708,0.034687834273022244,0.02082006398045941,0.04347087651871266,0.12551660712962745,0.4444762929965383,1.7318902169669992,7.129264417812766,30.39663813566695,132.804080477846
C060,0.2626,0.755556,-0.7667,0.8414,5.9831,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00045474 0.00046047 0.00046621],"[0.00000000e+00 0.00000000e+00 3.18121553e-07 ... 1.01959316e-05
 1.02605530e-05 1.03251745e-05]",0.9984384791704297,0.053541203150278764,0.047189261458179234,0.11347108313320098,0.35047018356534465,1.2689554151110625,4.982952942758223,20.554338008640297,87.59835594375662,382.1004296852463
C059,0.3818,0.7333329999999999,-0.9061,0.7222,0.8889,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00039078 0.0003898  0.00038882],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.45929185e-06
 6.45101789e-06 6.44274393e-06]",0.9999843360859785,0.0029656338191032137,0.0011322603777900752,0.0017124417294633106,0.004435242724913877,0.014594802289373333,0.053931783141065136,0.21295409143084115,0.8775407139985163,3.7256876674311203
C001,0.3616,0.771717,-0.8091,0.7788,2.5114,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00035205 0.00034261 0.00033318],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.26414555e-06
 8.15886067e-06 8.05357579e-06]",0.9994790072222273,0.023388313148794568,0.018136918097001867,0.04088483926491027,0.12600263142630563,0.456113077442547,1.7916509229200908,7.390873519983952,31.49736175296825,137.39252058090125
C034,0.2323,0.7090909999999999,-0.9485,0.9,1.2128,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00045209 0.00045568 0.00045927],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.37866762e-06
 7.40825670e-06 7.43784578e-06]",0.9999543469277534,0.004230348484387688,0.002138499670104314,0.003923252206192304,0.01121804400790776,0.03875157725896521,0.14681519215369468,0.5871958359298007,2.43438898190588,10.356244593426048
C045,0.2869,0.6888890000000001,-0.7182,0.8434,1.2097,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00043175 0.00042426 0.00041677],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.36428077e-06
 7.30199452e-06 7.23970827e-06]",0.9999447744240648,0.004821784339422324,0.002769851870025231,0.005410501371812956,0.01593400046844069,0.05608806596531427,0.2160467206283649,0.8784977262008142,3.7045788002406947,16.03832646669273
C044,0.3293,0.6,-1.1424,0.797,0.9535,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00049632 0.00050028 0.00050424],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.37789292e-06
 7.40857315e-06 7.43925337e-06]",0.9999826643928695,0.0031862433261776904,0.0012843193937131787,0.0022066689822449847,0.0065381510926965074,0.024260316909024932,0.09973611269599182,0.43343920160651694,1.9484381721508495,8.955960853971646
C039,0.2566,0.618182,-0.7909,0.801,3.9474,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00037515 0.00037838 0.0003816 ],"[4.04597438e-06 4.69478350e-06 5.20433586e-06 ... 8.62286246e-06
 8.65982134e-06 8.69678021e-06]",0.9995534614632322,0.025986874407138646,0.01694348785863768,0.03635369666156946,0.10890317714808512,0.39205050775197314,1.5433164768543168,6.4001226786965315,27.452274221118813,120.56449745219916
C004,0.2505,0.672727,-1.2333,0.8556,4.4732,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.0003487  0.00034865 0.00034859],"[3.18656454e-06 3.45809894e-06 3.72963333e-06 ... 8.63158222e-06
 8.63026951e-06 8.62895679e-06]",0.999305853223468,0.037319162929243394,0.02697816087898286,0.06006172537442588,0.1802064013458743,0.6469667903878854,2.5379068260598525,10.49113947295347,44.87694139487243,196.6394588854666
C052,0.4,0.692929,-0.9,0.8535,3.9634,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00047735 0.00047134 0.00046533],"[5.35327786e-06 1.90051774e-06 0.00000000e+00 ... 1.05034701e-05
 1.04371809e-05 1.03708918e-05]",0.9976422918455077,0.05689045327705313,0.058972265359046705,0.14996478785062228,0.4810729450550428,1.7759362431619443,7.062315510864344,29.403888061150035,126.25842919338808,554.2791541832769
C016,0.202,0.636364,-0.9182,0.8192,3.1686,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00620887 0.00626192 0.00631497 ... 0.0001588  0.00015313 0.00014746],"[4.47394846e-05 4.49233008e-05 4.51071171e-05 ... 4.91549522e-06
 4.83818957e-06 4.76088392e-06]",0.9999843182101494,0.008687674131506893,0.002000170637375909,0.0025404731494559256,0.0057058336127084625,0.017987244271056586,0.0653944387204446,0.25644004246701635,1.0526564678588435,4.453431667498471
C052,0.4,0.692929,-0.9,0.8535,0.2751,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00053956 0.0005395  0.00053944],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.57031250e-06
 4.57001035e-06 4.56970820e-06]",1.0000004797561077,0.00023865807905231747,4.5632117489795426e-05,3.456274414586873e-05,5.5268247326778436e-05,0.00012901436902406824,0.0003604810934878156,0.0010959193679762628,0.0034673452866655838,0.011183191505448702
C005,0.2667,0.719192,-0.8455,0.898,2.4223,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00040863 0.00039718 0.00038574],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.68703929e-06
 8.56711224e-06 8.44718520e-06]",0.9995410257105843,0.01915226956447622,0.014853329604123649,0.03350774884238573,0.10398822676374417,0.37796856577142746,1.4894302731897324,6.161584347438633,26.329093557560427,115.14585108410294
C041,0.2384,0.747475,-1.1909,0.8596,0.9959,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00049129 0.00049125 0.00049122],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.13892215e-06
 7.13839504e-06 7.13786793e-06]",0.9999842428928976,0.002732042587657678,0.001028246225537236,0.0015404475107256505,0.003914053343746795,0.012569687273396732,0.04531801263953507,0.17488589163218088,0.7060323891585178,2.9444431808870792
C051,0.2404,0.791919,-1.1364,0.7929,0.4469,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00049806 0.00049829 0.00049852],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.57140939e-06
 4.57240063e-06 4.57339188e-06]",1.0000009751818615,0.000286414131258645,4.4372357177683305e-05,3.459788886150259e-05,6.429607943589533e-05,0.00016912119059879195,0.0005048220795107841,0.0015878275042582942,0.00512124181604909,0.016746344261799884
C011,0.3192,0.642424,-0.7364,0.8273,1.0553,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00039246 0.00038741 0.00038236],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.79978500e-06
 6.75643336e-06 6.71308172e-06]",0.9999620385060973,0.003966864326440295,0.00213887316976738,0.004095482255598869,0.0121221831233948,0.04316055601185758,0.16823355003814647,0.6911614240083221,2.9383544025711608,12.79571809385059
C037,0.2121,0.7454550000000001,-1.0818,0.8697,4.604,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00035086 0.00032784 0.00030481],"[4.75228319e-06 4.50155028e-06 4.25081737e-06 ... 8.52238800e-06
 8.23971038e-06 7.95703277e-06]",0.9994105258582926,0.03321383180032785,0.023157593915086844,0.05117412759802299,0.15417803342604994,0.5557610467624323,2.1857492362048188,9.045591689747264,38.69392831422301,169.41115561736316
C009,0.3717,0.6545449999999999,-1.2212,0.7848,2.9486,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00034314 0.00033032 0.0003175 ],"[1.19199242e-06 5.95302396e-07 1.38276206e-09 ... 8.37312789e-06
 8.22291802e-06 8.07270814e-06]",0.9994024461628277,0.029990874537946324,0.02229519210637712,0.049674453191501974,0.1507160264389165,0.5428253360483946,2.1308706294996753,8.804436515875306,37.6253697682008,164.66851419940042
C003,0.2242,0.644444,-1.1242,0.7364,0.6484,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00047602 0.00047724 0.00047847],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.09534345e-06
 5.10198706e-06 5.10863067e-06]",1.000000516475691,0.0005251412544144723,8.352714300199635e-05,8.751591078054962e-05,0.0002399833391126977,0.0008815036004791624,0.003511378916971365,0.014396991298511765,0.059790803815236965,0.24997119243578883
C038,0.3919,0.69899,-1.003,0.7202,4.356,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00035935 0.00035521 0.00035107],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.91626295e-06
 8.86461919e-06 8.81297543e-06]",0.9990802368767882,0.044788407980539215,0.034617324664176205,0.0784908223286628,0.23521518802806315,0.8404912507382511,3.2807422281864302,13.501250484130065,57.52521793217749,251.18354428020157
C017,0.3273,0.652525,-1.2515,0.8475,0.3558,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00057043 0.0005714  0.00057236],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.96325273e-06
 4.96752007e-06 4.97178741e-06]",0.9999991340756278,0.000305110584253987,5.199113958988253e-05,3.350721276932107e-05,4.097378013252984e-05,6.707138624494228e-05,0.00012599169108223478,0.00025543345166443627,0.000543721129358804,0.0011976784568564988
C057,0.3677,0.658586,-0.8333,0.8677,1.434,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00047569 0.00048557 0.00049546],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.72359720e-06
 8.81850795e-06 8.91341869e-06]",0.999781457176424,0.010810964208124064,0.007991572438888704,0.01748754995809802,0.05397495326711036,0.19537572074600162,0.7680516333635363,3.174519401207247,13.57009420159977,59.425699847844825
C068,0.2141,0.678788,-1.197,0.7646,3.1903,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00073143 0.0007506  0.00076978 ... 0.00031581 0.00030897 0.00030212],"[1.84148205e-05 1.86431680e-05 1.88715156e-05 ... 7.43025517e-06
 7.34961792e-06 7.26898066e-06]",0.9999022970634317,0.015332159870890753,0.006578793032894618,0.011742264778662425,0.03225159261370497,0.11155208250798938,0.4283450965110476,1.743941904306252,7.369316228218843,31.95483724165943
C037,0.2121,0.7454550000000001,-1.0818,0.8697,0.7602,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00039772 0.00039349 0.00038927],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.46839417e-06
 5.44161088e-06 5.41482760e-06]",0.9999989295521613,0.0011378610844448088,0.000351794609706522,0.0004969529043409747,0.0012818562970066504,0.004232964856756101,0.01577831547798462,0.0632872631372763,0.2669576668695361,1.1685515230845407
C026,0.3253,0.7111109999999999,-1.2152,0.7162,1.4188,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00038176 0.00038843 0.00039511],"[1.65420393e-06 1.69530380e-06 1.73640367e-06 ... 7.22921536e-06
 7.29731319e-06 7.36541102e-06]",0.9999699698317797,0.006242208990735442,0.0025062283782543784,0.004195890231747512,0.011637755632569715,0.04054082629049748,0.1570005457656949,0.6452071703958489,2.75323418486555,12.056346404211228
C042,0.3152,0.674747,-1.2818,0.7626,1.5673,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00043288 0.00043891 0.00044494],"[1.29934420e-06 1.27216705e-06 1.24498990e-06 ... 8.00085217e-06
 8.05793932e-06 8.11502647e-06]",0.9999419331598132,0.00821426660703289,0.0038036879070637254,0.006714841545520451,0.018597424852413162,0.06361382639598111,0.24098291925251675,0.9687644377536866,4.048855678248325,17.393141976598432
C042,0.3152,0.674747,-1.2818,0.7626,2.2752,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00031835 0.00031918 0.00032   ],"[3.34073801e-06 3.37460215e-06 3.40846629e-06 ... 7.49002120e-06
 7.49933000e-06 7.50863880e-06]",0.9998353200976742,0.015736395507217595,0.008640390031011582,0.016878531641147335,0.04871012447311101,0.17152596821894966,0.6652931075350815,2.730418271853793,11.627858835439179,50.82752459382514
C020,0.2162,0.6464650000000001,-1.0273,0.7283,0.3545,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00053786 0.00053795 0.00053805],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 3.65189042e-06
 3.65217565e-06 3.65246089e-06]",0.9999997947968509,8.978239800768826e-05,6.687593934667072e-06,1.9476432296328503e-06,1.2989550648278225e-06,1.3402404145802736e-06,1.648697049095716e-06,2.1725382059737914e-06,2.9460145129275874e-06,4.046419952805396e-06
C021,0.2222,0.606061,-1.0152,0.8091,1.323,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00032627 0.00032271 0.00031916],"[3.37909962e-07 3.95012712e-07 4.52115462e-07 ... 6.06959640e-06
 6.03822545e-06 6.00685451e-06]",0.9999851758751119,0.003462598553534568,0.0013018902303824054,0.0021606625300883957,0.006077415563971525,0.021277798567876684,0.08235713037694946,0.3369980358777606,1.4281453266623556,6.199845585863503
